ID,구분,단지/커뮤니티명,입주_공급시기,규모_세대수,우선순위,접촉상태,주요타겟제품,커뮤니티_URL,타겟대상
MKT-566,2026신축입주,광명 유승한내들 라포레,2027.11,444세대,90,미접촉,"얼음정수기, 비데, 공기청정기, 식세기",https://search.naver.com/search.naver?query=광명 유승한내들 라포레 입주예정자협의회,신축 입주 예정자 (경기도 광명시 소하동 380-1)
MKT-567,2026신축입주,오산 세교2지구 A12블록 공공분양주택 입주자모집,2027.11,433세대,90,미접촉,"얼음정수기, 비데, 공기청정기, 식세기",https://search.naver.com/search.naver?query=오산 세교2지구 A12블록 공공분양주택 입주자모집 입주예정자협의회,신축 입주 예정자 (경기도 오산시 벌음동 382번지 일원(오산세교2 택지개발지구 A12BL))
MKT-568,2026신축입주,대전 롯데캐슬 더퍼스트,2027.11,394세대,90,미접촉,"얼음정수기, 비데, 공기청정기, 식세기",https://search.naver.com/search.naver?query=대전 롯데캐슬 더퍼스트 입주예정자협의회,신축 입주 예정자 (대전광역시 동구 가오동 394번지 일원)
MKT-569,2026신축입주,양주 용암 영무 예다음 더퍼스트,2027.11,285세대,90,미접촉,"얼음정수기, 비데, 공기청정기, 식세기",https://search.naver.com/search.naver?query=양주 용암 영무 예다음 더퍼스트 입주예정자협의회,신축 입주 예정자 (경기도 양주시 은현면 용암리 784-8번지 일원)
MKT-570,2026신축입주,울산태화강변지구 A-2블록 공공분양주택,2027.11,277세대,90,미접촉,"얼음정수기, 비데, 공기청정기, 식세기",https://search.naver.com/search.naver?query=울산태화강변지구 A-2블록 공공분양주택 입주예정자협의회,신축 입주 예정자 (울산광역시 울주군 범서읍 굴화리 일원 공공주택지구내 A-2블록)
MKT-571,2026신축입주,대상 웰라움 순창,2027.11,264세대,90,미접촉,"얼음정수기, 비데, 공기청정기, 식세기",https://search.naver.com/search.naver?query=대상 웰라움 순창 입주예정자협의회,신축 입주 예정자 (전북특별자치도 순창군 순창읍 순화리 951 번지 일원)
MKT-572,2026신축입주,울산 진하 한양립스 그랑블루,2027.11,212세대,90,미접촉,"얼음정수기, 비데, 공기청정기, 식세기",https://search.naver.com/search.naver?query=울산 진하 한양립스 그랑블루 입주예정자협의회,신축 입주 예정자 (울산광역시 울주군 서생면 진하리 75-9번지 일원)
MKT-573,2026신축입주,동래 롯데캐슬 시그니처,2027.11,164세대,90,미접촉,"얼음정수기, 비데, 공기청정기, 식세기",https://search.naver.com/search.naver?query=동래 롯데캐슬 시그니처 입주예정자협의회,신축 입주 예정자 (부산광역시 동래구 수안동 36-2번지 일원)
MKT-574,2026신축입주,한양립스 에듀포레,2027.11,118세대,90,미접촉,"얼음정수기, 비데, 공기청정기, 식세기",https://search.naver.com/search.naver?query=한양립스 에듀포레 입주예정자협의회,신축 입주 예정자 (광주광역시 광산구 하산동 269번지 일원)
MKT-575,2026신축입주,의왕월암 A-1블록 신혼희망타운(공공분양) 추가입주자 모집,2027.11,111세대,90,미접촉,"얼음정수기, 비데, 공기청정기, 식세기",https://search.naver.com/search.naver?query=의왕월암 A-1블록 신혼희망타운(공공분양) 추가입주자 모집 입주예정자협의회,신축 입주 예정자 (경기도 의왕시 월암동 일원 의왕월암 공공주택지구 내 A-1블록)
MKT-576,2026신축입주,대전 롯데캐슬 더퍼스트(조합원 취소분),2027.11,89세대,90,미접촉,"얼음정수기, 비데, 공기청정기, 식세기",https://search.naver.com/search.naver?query=대전 롯데캐슬 더퍼스트(조합원 취소분) 입주예정자협의회,신축 입주 예정자 (대전광역시 동구 가오동 394번지 일원)
MKT-577,2026신축입주,구리 한양립스,2027.11,68세대,90,미접촉,"얼음정수기, 비데, 공기청정기, 식세기",https://search.naver.com/search.naver?query=구리 한양립스 입주예정자협의회,신축 입주 예정자 (경기도 구리시 수택동 266-2 일원)
MKT-578,2026신축입주,동래 롯데캐슬 시그니처(조합원 취소분),2027.11,8세대,90,미접촉,"얼음정수기, 비데, 공기청정기, 식세기",https://search.naver.com/search.naver?query=동래 롯데캐슬 시그니처(조합원 취소분) 입주예정자협의회,신축 입주 예정자 (부산광역시 동래구 수안동 36-2번지 일원)
MKT-579,2026신축입주,광주 송암공원 중흥S-클래스 SK VIEW,2027.12,1575세대,99,미접촉,"얼음정수기, 비데, 공기청정기, 식세기",https://search.naver.com/search.naver?query=광주 송암공원 중흥S-클래스 SK VIEW 입주예정자협의회,신축 입주 예정자 (광주광역시 남구 송하동 177-5번지 일원)
MKT-580,2026신축입주,해링턴 스퀘어 신흥역,2027.12,1319세대,99,미접촉,"얼음정수기, 비데, 공기청정기, 식세기",https://search.naver.com/search.naver?query=해링턴 스퀘어 신흥역 입주예정자협의회,신축 입주 예정자 (경기도 성남시 중원구 중앙동 912번지 일원)
MKT-581,2026신축입주,산성역 헤리스톤,2027.12,1224세대,99,미접촉,"얼음정수기, 비데, 공기청정기, 식세기",https://search.naver.com/search.naver?query=산성역 헤리스톤 입주예정자협의회,신축 입주 예정자 (경기도 성남시 수정구 산성동 1336번지 일대)
MKT-582,2026신축입주,힐스테이트 도안리버파크 3단지,2027.12,1223세대,99,미접촉,"얼음정수기, 비데, 공기청정기, 식세기",https://search.naver.com/search.naver?query=힐스테이트 도안리버파크 3단지 입주예정자협의회,신축 입주 예정자 (대전광역시 유성구 학하동 도안2-2지구 SA2BL)
MKT-583,2026신축입주,래미안 센트리폴(3BL),2027.12,1024세대,99,미접촉,"얼음정수기, 비데, 공기청정기, 식세기",https://search.naver.com/search.naver?query=래미안 센트리폴(3BL) 입주예정자협의회,신축 입주 예정자 (인천광역시 연수구 옥련동 송도역세권 도시개발구역 A3블록)
MKT-584,2026신축입주,검단신도시 푸르지오 더 파크,2027.12,919세대,99,미접촉,"얼음정수기, 비데, 공기청정기, 식세기",https://search.naver.com/search.naver?query=검단신도시 푸르지오 더 파크 입주예정자협의회,신축 입주 예정자 (인천광역시 서구 검단신도시 AA28BL(마전동))
MKT-585,2026신축입주,천안 아이파크 시티,2027.12,892세대,99,미접촉,"얼음정수기, 비데, 공기청정기, 식세기",https://search.naver.com/search.naver?query=천안 아이파크 시티 입주예정자협의회,신축 입주 예정자 (충청남도 천안시 서북구 성성동 34-4번지 일원)
MKT-586,2026신축입주,평택 브레인시티 수자인,2027.12,889세대,99,미접촉,"얼음정수기, 비데, 공기청정기, 식세기",https://search.naver.com/search.naver?query=평택 브레인시티 수자인 입주예정자협의회,신축 입주 예정자 (경기도 평택시 평택브레인시티 일반산업단지 공동 8BL)
MKT-587,2026신축입주,김포 북변 우미 린 파크리브,2027.12,831세대,99,미접촉,"얼음정수기, 비데, 공기청정기, 식세기",https://search.naver.com/search.naver?query=김포 북변 우미 린 파크리브 입주예정자협의회,신축 입주 예정자 (경기도 김포시 북변동 329-2번지 일원)
MKT-588,2026신축입주,아산탕정자이 퍼스트시티,2027.12,797세대,99,미접촉,"얼음정수기, 비데, 공기청정기, 식세기",https://search.naver.com/search.naver?query=아산탕정자이 퍼스트시티 입주예정자협의회,신축 입주 예정자 (충청남도 아산시 탕정면 동산리 142-12번지 일원)
MKT-589,2026신축입주,덕계역 한신더휴 포레스트,2027.12,724세대,99,미접촉,"얼음정수기, 비데, 공기청정기, 식세기",https://search.naver.com/search.naver?query=덕계역 한신더휴 포레스트 입주예정자협의회,신축 입주 예정자 (경기도 양주시 덕계동 707-1번지 일원)
MKT-590,2026신축입주,의왕 월암지구 대방 디에트르 레이크파크,2027.12,702세대,99,미접촉,"얼음정수기, 비데, 공기청정기, 식세기",https://search.naver.com/search.naver?query=의왕 월암지구 대방 디에트르 레이크파크 입주예정자협의회,신축 입주 예정자 (경기도 의왕시 월암동 공공주택지구 B2블록(경기도 의왕시 월암동 219-3일원))
MKT-591,2026신축입주,힐스테이트 용인마크밸리,2027.12,660세대,99,미접촉,"얼음정수기, 비데, 공기청정기, 식세기",https://search.naver.com/search.naver?query=힐스테이트 용인마크밸리 입주예정자협의회,신축 입주 예정자 (경기도 용인시 처인구 남사읍 아곡리 705번지)
MKT-592,2026신축입주,의정부 푸르지오 클라시엘,2027.12,656세대,99,미접촉,"얼음정수기, 비데, 공기청정기, 식세기",https://search.naver.com/search.naver?query=의정부 푸르지오 클라시엘 입주예정자협의회,신축 입주 예정자 (경기도 의정부시 금오동 369-1일원)
MKT-593,2026신축입주,평촌자이 퍼스니티,2027.12,570세대,99,미접촉,"얼음정수기, 비데, 공기청정기, 식세기",https://search.naver.com/search.naver?query=평촌자이 퍼스니티 입주예정자협의회,신축 입주 예정자 (경기도 안양시 동안구 비산3동 354-10번지)
MKT-594,2026신축입주,군포대야미 대방 디에트르 시그니처(B3BL),2027.12,568세대,99,미접촉,"얼음정수기, 비데, 공기청정기, 식세기",https://search.naver.com/search.naver?query=군포대야미 대방 디에트르 시그니처(B3BL) 입주예정자협의회,신축 입주 예정자 (경기도 군포시 군포대야미 공공주택지구 B3블럭(경기도 군포시 둔대동 57번지 일원))
MKT-595,2026신축입주,엘리프 한신더휴 수원 C3블록(본청약),2027.12,440세대,90,미접촉,"얼음정수기, 비데, 공기청정기, 식세기",https://search.naver.com/search.naver?query=엘리프 한신더휴 수원 C3블록(본청약) 입주예정자협의회,신축 입주 예정자 (경기도 수원시 권선구 당수1지구 공공주택지구 내 C3블록)
MKT-596,2026신축입주,고양창릉지구 S-6블록 공공분양주택(본청약),2027.12,430세대,90,미접촉,"얼음정수기, 비데, 공기청정기, 식세기",https://search.naver.com/search.naver?query=고양창릉지구 S-6블록 공공분양주택(본청약) 입주예정자협의회,"신축 입주 예정자 (경기도 고양시 덕양구 원흥동, 동산동, 용두동 외 6개동 일원)"
MKT-597,2026신축입주,부산 장안지구 우미 린 프리미어,2027.12,419세대,90,미접촉,"얼음정수기, 비데, 공기청정기, 식세기",https://search.naver.com/search.naver?query=부산 장안지구 우미 린 프리미어 입주예정자협의회,신축 입주 예정자 (부산광역시 기장군 장안읍 좌동리 부산 장안지구 B-1BL)
MKT-598,2026신축입주,천안 두정역 양우내안애 퍼스트로,2027.12,416세대,90,미접촉,"얼음정수기, 비데, 공기청정기, 식세기",https://search.naver.com/search.naver?query=천안 두정역 양우내안애 퍼스트로 입주예정자협의회,신축 입주 예정자 (충청남도 천안시 서북구 두정동 393-11번지 일원)
MKT-599,2026신축입주,평택화양 서희스타힐스 센트럴파크 2차,2027.12,390세대,90,미접촉,"얼음정수기, 비데, 공기청정기, 식세기",https://search.naver.com/search.naver?query=평택화양 서희스타힐스 센트럴파크 2차 입주예정자협의회,신축 입주 예정자 (경기도 평택시 현덕면 화양리 평택화양지구 도시개발사업 A3블록 1로트)
MKT-600,2026신축입주,사하 경남아너스빌 시그니처,2027.12,380세대,90,미접촉,"얼음정수기, 비데, 공기청정기, 식세기",https://search.naver.com/search.naver?query=사하 경남아너스빌 시그니처 입주예정자협의회,신축 입주 예정자 (부산광역시 사하구 감천동 582-1)
MKT-601,2026신축입주,천안 아이파크 시티 1단지(2회차),2027.12,234세대,90,미접촉,"얼음정수기, 비데, 공기청정기, 식세기",https://search.naver.com/search.naver?query=천안 아이파크 시티 1단지(2회차) 입주예정자협의회,신축 입주 예정자 (충청남도 천안시 서북구 성성동 34-4번지 일원)
MKT-602,2026신축입주,더샵 분당하이스트,2027.12,143세대,90,미접촉,"얼음정수기, 비데, 공기청정기, 식세기",https://search.naver.com/search.naver?query=더샵 분당하이스트 입주예정자협의회,신축 입주 예정자 (경기도 성남시 분당구 정자동 90번지)
MKT-603,2026신축입주,성산 더리브 포레스트,2027.12,143세대,90,미접촉,"얼음정수기, 비데, 공기청정기, 식세기",https://search.naver.com/search.naver?query=성산 더리브 포레스트 입주예정자협의회,신축 입주 예정자 (경상남도 창원시 성산구 신촌동 34-1번지 일원)
MKT-604,2026신축입주,올림픽파크 서한포레스트,2027.12,109세대,90,미접촉,"얼음정수기, 비데, 공기청정기, 식세기",https://search.naver.com/search.naver?query=올림픽파크 서한포레스트 입주예정자협의회,신축 입주 예정자 (서울특별시 강동구 둔촌동 489번지)
